,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
69,0.17293233082706766,0.0,-1.0,-1.4545454545454546,0.75,0.010058863698488534,0.0,0.0,-1.0,-0.8321872300974555
71,1.2105263157894737,0.0,0.0,-0.7272727272727273,0.25,-0.760822985685852,0.0,0.0,-1.0,-0.6721938204460637
72,0.03759398496240601,0.5,-1.0,0.0,-1.25,0.5212510808944025,0.0,-1.0,0.0,-0.5680801269779774
73,-0.3609022556390977,1.0,-1.0,-1.0909090909090908,0.0,0.47559416402144383,1.0,0.0,0.0,-0.42360379876510695
74,-1.0,0.0,0.0,-0.09090909090909091,1.0,-0.760822985685852,1.0,-1.0,0.0,0.4614977953745005
75,0.6240601503759399,0.0,-1.0,-1.4545454545454546,-1.0,0.6396654074590125,1.0,0.0,-1.0,-0.7896770437146668
76,0.09022556390977443,0.0,0.0,1.6363636363636365,0.75,-0.760822985685852,1.0,0.0,0.0,0.39648047145777465
77,0.19548872180451127,0.0,-1.0,-0.45454545454545453,1.0,-0.760822985685852,0.0,0.0,0.0,0.48839795690051174
78,0.7894736842105263,0.5,0.0,-0.36363636363636365,0.0,-0.15544399240561174,0.0,-1.0,0.0,0.9559489590299062
79,-1.7744360902255638,1.0,-1.0,0.36363636363636365,1.25,0.19669119119965314,1.0,0.0,-1.0,-0.018565523979820926
80,0.09774436090225563,0.0,-1.0,-0.2727272727272727,-1.0,-0.0034800592651126907,1.0,-1.0,-1.0,0.7240884479025602
81,0.9398496240601504,0.0,-1.0,-0.45454545454545453,-0.75,-0.760822985685852,0.0,0.0,-1.0,0.36901950051953075
82,-0.8195488721804511,0.0,-1.0,-0.09090909090909091,-0.5,-0.760822985685852,1.0,-1.0,-1.0,-0.7527882581075291
83,-1.0977443609022557,0.0,-1.0,-0.2727272727272727,-0.25,-0.053145867746502845,0.0,0.0,0.0,0.6003836023736326
84,-1.1954887218045114,0.0,-1.0,0.8181818181818182,-0.25,-0.760822985685852,1.0,0.0,-1.0,-0.9977112302338741
86,0.7368421052631579,0.5,0.0,-1.3636363636363635,-0.5,0.19271160733314976,0.0,0.0,-1.0,0.2896383045932053
87,0.5789473684210527,0.0,0.0,-0.6363636363636364,1.0,-0.760822985685852,1.0,0.0,-1.0,0.5255622207047106
88,-0.045112781954887216,0.0,-1.0,0.8181818181818182,-0.25,-0.760822985685852,2.0,0.0,-1.0,-0.06986409462940173
89,-0.12781954887218044,1.0,-1.0,-0.8181818181818182,-0.5,-0.12119585852612265,1.0,0.0,0.0,0.575558770878653
90,-0.03759398496240601,0.5,-1.0,0.6363636363636364,0.0,-0.760822985685852,2.0,0.0,0.0,0.752444418248734
91,1.1729323308270676,0.0,0.0,0.7272727272727273,0.5,0.1687696114292985,1.0,0.0,-1.0,0.4774460733272271
92,-0.9624060150375939,0.0,-1.0,-0.09090909090909091,1.25,-0.760822985685852,1.0,0.0,-1.0,0.09634870257717627
93,0.8796992481203008,0.0,0.0,-0.7272727272727273,0.75,-0.760822985685852,1.0,0.0,0.0,0.7329962873167504
94,0.5864661654135338,0.5,0.0,0.45454545454545453,-0.25,-0.760822985685852,1.0,-1.0,0.0,-0.14370027606480715
95,-1.0300751879699248,0.5,0.0,-0.18181818181818182,1.25,0.6205116226648603,0.0,-1.0,0.0,0.21482068129201604
96,0.9097744360902256,0.5,0.0,0.36363636363636365,1.0,0.0449631305276121,0.0,-1.0,0.0,-0.3609463234745337
97,1.218045112781955,1.0,0.0,-0.7272727272727273,0.75,-2.5350413138273456e-05,1.0,0.0,0.0,0.9867929688151721
98,0.43609022556390975,0.5,0.0,-1.3636363636363635,0.75,-0.760822985685852,1.0,-1.0,-1.0,-0.004919297052167521
99,-1.7969924812030076,0.0,0.0,-0.2727272727272727,1.0,-0.760822985685852,1.0,-1.0,-1.0,-0.9507161937933246
100,0.09774436090225563,0.0,-1.0,0.2727272727272727,0.25,-0.760822985685852,0.0,0.0,0.0,0.6269231637523105
101,-0.21804511278195488,0.0,-1.0,0.6363636363636364,0.25,-0.760822985685852,1.0,-1.0,-1.0,0.680905513695606
102,0.6466165413533834,0.0,0.0,-0.5454545454545454,1.0,-0.11296398773988198,0.0,0.0,-1.0,-0.5907606573151535
103,-0.9323308270676691,0.5,0.0,-0.09090909090909091,0.5,-0.760822985685852,1.0,0.0,-1.0,-0.40217348437536066
105,-0.22556390977443608,0.5,-1.0,0.8181818181818182,-0.25,0.07823470536991697,1.0,0.0,0.0,-0.7023550262340416
106,-0.5263157894736842,1.0,0.0,-0.45454545454545453,-1.0,-0.06387375509929731,0.0,0.0,0.0,-0.9149573563661682
107,1.0,1.0,-1.0,-0.09090909090909091,-0.75,0.02129289732163882,0.0,-1.0,0.0,-0.641490495507011
108,-0.3533834586466165,0.5,0.0,-0.36363636363636365,0.0,0.41534841742993317,0.0,-1.0,-1.0,-0.2871244644675154
109,-1.300751879699248,1.0,0.0,-0.18181818181818182,1.0,-0.033349271703592594,0.0,0.0,-1.0,-0.006901886819955429
110,0.24812030075187969,1.0,0.0,-0.6363636363636364,-0.5,-0.051349867379529145,0.0,-1.0,0.0,-0.37630860079346756
111,-0.8571428571428571,1.0,0.0,0.18181818181818182,0.5,0.08592861452959134,1.0,0.0,-1.0,-0.7404804164027661
112,-0.6766917293233082,0.0,0.0,0.45454545454545453,-0.75,0.024674258455846868,0.0,-1.0,-1.0,-0.13542231876712735
113,0.17293233082706766,0.5,0.0,-0.09090909090909091,1.0,0.07131745137133498,0.0,-1.0,0.0,-0.7835181963532303
114,0.518796992481203,1.0,0.0,-0.8181818181818182,1.0,0.449692859370464,1.0,-1.0,0.0,0.011900922214561306
115,-0.18045112781954886,1.0,-1.0,-0.6363636363636364,1.0,0.2763207178327992,1.0,0.0,0.0,-0.2636972378815939
116,0.12030075187969924,1.0,-1.0,0.0,0.25,0.5546119111325791,0.0,0.0,-1.0,0.15753614819670583
117,-1.0977443609022557,0.0,-1.0,0.36363636363636365,-1.0,-0.760822985685852,1.0,0.0,-1.0,-0.6944146109897668
118,-0.9624060150375939,1.0,-1.0,-0.5454545454545454,0.75,0.08407556593768827,0.0,0.0,-1.0,1.0116719411210047
119,0.3533834586466165,1.0,0.0,-0.2727272727272727,-0.25,0.6902535478187254,1.0,0.0,-1.0,0.21031775043813541
120,1.3233082706766917,0.0,0.0,-0.2727272727272727,0.75,0.2534548019079732,1.0,-1.0,-1.0,-0.6297557540927418
121,0.16541353383458646,0.5,0.0,0.18181818181818182,0.25,0.18104806640115606,0.0,-1.0,-1.0,1.6455556019096702e-05
122,0.03007518796992481,0.0,-1.0,0.18181818181818182,0.25,-0.760822985685852,1.0,0.0,-1.0,0.4158638975182507
123,0.24060150375939848,1.0,-1.0,1.0,1.25,0.22956256647504253,0.0,0.0,0.0,0.99545986638444
124,-0.20300751879699247,0.0,-1.0,-0.8181818181818182,-0.5,-0.760822985685852,0.0,-1.0,-1.0,0.8483456719106983
125,-1.6541353383458646,0.0,0.0,0.45454545454545453,1.0,0.43502261055067365,0.0,0.0,-1.0,0.10295804617901355
126,-0.7744360902255639,0.0,-1.0,1.3636363636363635,-1.0,-0.760822985685852,0.0,-1.0,0.0,-0.9293659224785357
127,-0.20300751879699247,1.0,0.0,1.7272727272727273,-1.25,0.40292350211138184,0.0,0.0,-1.0,-0.5414614367218987
128,1.3233082706766917,0.0,-1.0,0.36363636363636365,0.5,-0.760822985685852,1.0,0.0,-1.0,0.7237340439831107
129,0.8872180451127819,0.0,0.0,-1.1818181818181819,1.0,0.03712393646543901,0.0,0.0,-1.0,0.6818595296346913
130,0.7969924812030075,0.0,-1.0,-0.2727272727272727,-0.5,-0.760822985685852,1.0,0.0,0.0,0.2447695900918456
131,1.0751879699248121,1.0,-1.0,-0.36363636363636365,1.0,0.2646535722052742,0.0,0.0,0.0,0.15039443688439746
132,0.2631578947368421,0.0,0.0,0.09090909090909091,1.0,0.19967846507675957,0.0,0.0,0.0,-0.655382641577395
133,0.2556390977443609,0.0,0.0,-1.0909090909090908,-1.0,-0.760822985685852,1.0,-1.0,0.0,-0.8498985888268754
134,1.0300751879699248,1.0,0.0,0.18181818181818182,0.5,0.21736960547763276,1.0,0.0,0.0,0.24664796133817896
135,-0.47368421052631576,1.0,-1.0,1.1818181818181819,0.0,0.3746173170004317,1.0,0.0,0.0,-0.6621644637849143
136,-1.4360902255639099,1.0,-1.0,-0.2727272727272727,0.0,-0.26193367270105106,0.0,-1.0,0.0,0.6872221109243127
137,-0.11278195488721804,0.0,0.0,0.2727272727272727,-0.75,0.28503318856889154,0.0,-1.0,0.0,-0.07073847380355477
138,-0.5112781954887218,0.5,-1.0,1.0,-0.75,0.9094534374523519,0.0,0.0,-1.0,-0.25361953032745005
139,-0.5488721804511278,0.5,-1.0,-0.18181818181818182,-1.0,0.25390162742795597,1.0,-1.0,0.0,-0.9298252559619836
140,0.7819548872180451,1.0,0.0,0.6363636363636364,1.25,0.3162920894976158,0.0,0.0,-1.0,0.9082509046683165
141,0.08270676691729323,0.0,0.0,-0.2727272727272727,0.5,-0.760822985685852,1.0,0.0,0.0,0.8156461458180144
142,0.22556390977443608,0.0,-1.0,0.5454545454545454,0.0,0.22538981794583174,0.0,0.0,0.0,0.9465906233753151
143,1.0601503759398496,0.5,0.0,1.3636363636363635,-0.75,-0.760822985685852,0.0,0.0,-1.0,0.5992513179110067
144,0.2932330827067669,0.0,-1.0,-0.5454545454545454,0.0,-0.44019668080810925,0.0,0.0,-1.0,0.2649599478622975
145,-1.255639097744361,0.5,-1.0,-1.4545454545454546,0.0,0.12591033010332375,0.0,0.0,0.0,-0.46713290911350075
146,-0.12781954887218044,0.5,-1.0,-0.7272727272727273,0.75,0.32291258301844006,1.0,0.0,-1.0,0.4159210856542926
147,-0.015037593984962405,0.0,0.0,0.0,0.0,0.07740335287228506,0.0,-1.0,-1.0,-0.7682743584066317
148,0.6240601503759399,0.0,0.0,0.6363636363636364,1.0,0.1848738238040106,0.0,0.0,-1.0,-0.2569198850843514
149,-1.7744360902255638,0.0,0.0,-0.45454545454545453,-1.25,-0.760822985685852,1.0,-1.0,0.0,-1.0081614225035873
150,0.7669172932330827,0.5,-1.0,-0.45454545454545453,0.5,-0.760822985685852,1.0,0.0,-1.0,-0.10775931016887082
151,-0.8796992481203008,0.0,-1.0,1.0,1.0,-0.760822985685852,0.0,0.0,-1.0,0.5054848171212544
152,0.48120300751879697,0.5,0.0,0.45454545454545453,0.75,-0.760822985685852,1.0,0.0,-1.0,0.8194368151977827
153,-0.849624060150376,0.0,0.0,0.0,-0.75,0.23916335957074975,0.0,0.0,-1.0,-0.015065061535526341
154,-0.2857142857142857,0.0,-1.0,0.5454545454545454,0.25,-0.760822985685852,1.0,0.0,0.0,0.09052790515667601
155,0.40601503759398494,0.5,0.0,1.8181818181818181,0.5,-0.760822985685852,0.0,0.0,-1.0,-0.8348469355221794
156,0.7969924812030075,0.0,-1.0,-0.36363636363636365,0.5,-0.760822985685852,1.0,-1.0,-1.0,-0.17403131944330344
157,-0.49624060150375937,0.5,-1.0,-0.8181818181818182,-0.75,-0.760822985685852,1.0,0.0,0.0,-0.08189158241680156
159,-0.15789473684210525,1.0,-1.0,-0.36363636363636365,-0.25,0.20497446807868733,0.0,-1.0,-1.0,0.12756347026040438
160,0.48872180451127817,0.5,-1.0,-1.3636363636363635,0.25,0.031114909014840084,0.0,-1.0,0.0,-0.15673175592438743
161,0.24060150375939848,0.0,0.0,-0.6363636363636364,-0.75,-0.760822985685852,1.0,0.0,-1.0,-0.1691825171805019
162,1.112781954887218,0.0,-1.0,1.0909090909090908,0.5,0.0855545098238043,0.0,-1.0,-1.0,-0.5384036490500204
163,0.518796992481203,0.5,-1.0,-0.09090909090909091,-0.75,-0.760822985685852,1.0,0.0,0.0,0.06956505045088096
164,0.23308270676691728,0.5,0.0,-0.7272727272727273,-1.25,0.2869122536589767,0.0,0.0,-1.0,-0.45249518414694073
165,0.06015037593984962,1.0,0.0,-0.5454545454545454,1.0,0.22020078036564666,1.0,0.0,0.0,0.4037208145286915
166,0.39097744360902253,1.0,-1.0,-1.1818181818181819,0.5,0.12494646586344522,0.0,0.0,-1.0,0.633581061402155
167,-0.2781954887218045,0.5,-1.0,0.36363636363636365,1.0,0.09343680350645976,0.0,0.0,-1.0,0.9789088275093825
168,0.11278195488721804,0.5,-1.0,0.18181818181818182,-0.75,-0.760822985685852,1.0,0.0,-1.0,-0.6034525635712029
169,0.22556390977443608,1.0,0.0,-1.1818181818181819,1.0,-0.3068679264829399,1.0,-1.0,-1.0,-0.4773637955471315
170,-1.263157894736842,0.0,-1.0,-0.7272727272727273,-0.25,0.25879171036788606,0.0,0.0,-1.0,0.6489640605323722
171,-0.18045112781954886,1.0,0.0,-0.9090909090909091,0.0,-0.009898376384401358,1.0,0.0,-1.0,0.567489453778895
172,-1.2932330827067668,1.0,0.0,0.6363636363636364,1.25,0.2548279558165417,0.0,0.0,-1.0,-0.9614984429311031
173,-0.556390977443609,0.0,0.0,-0.6363636363636364,-0.25,0.5671318807050307,0.0,0.0,-1.0,0.12247992238056431
174,-1.0526315789473684,0.0,0.0,0.2727272727272727,0.0,-0.760822985685852,1.0,0.0,0.0,0.4705933500203165
175,-1.263157894736842,0.5,-1.0,-0.18181818181818182,0.5,0.2882077498877304,0.0,0.0,0.0,-0.7399233653582662
176,-1.0676691729323309,0.0,-1.0,-0.6363636363636364,-1.25,-0.760822985685852,1.0,0.0,0.0,0.3090408272248641
177,-0.3458646616541353,1.0,0.0,-0.09090909090909091,0.0,0.7318303411650374,1.0,-1.0,-1.0,0.8047230086790106
178,-0.41353383458646614,0.5,-1.0,0.2727272727272727,0.75,0.038425153189274946,0.0,-1.0,0.0,-0.0543968877464693
179,0.7669172932330827,1.0,-1.0,1.6363636363636365,-0.5,0.5055912647883369,0.0,0.0,-1.0,-0.9350055056278126
180,1.4887218045112782,0.5,-1.0,0.7272727272727273,-0.75,0.19764369281231361,0.0,0.0,0.0,-0.8191903881675205
182,0.9473684210526315,1.0,-1.0,0.7272727272727273,-1.0,0.5098354803246022,1.0,0.0,-1.0,0.7557563528413523
183,-0.12030075187969924,0.0,0.0,0.45454545454545453,-0.75,-0.760822985685852,1.0,0.0,0.0,-0.4536304143572491
184,1.1428571428571428,0.0,-1.0,1.1818181818181819,-0.25,-0.760822985685852,0.0,0.0,0.0,-0.9302717906796389
185,-1.037593984962406,0.0,0.0,-0.45454545454545453,0.75,-0.760822985685852,1.0,0.0,-1.0,-0.04339543435011494
186,0.5864661654135338,0.0,-1.0,0.18181818181818182,-1.0,0.015053796260610347,0.0,0.0,-1.0,0.9631220577916585
187,-0.9548872180451128,0.5,-1.0,0.0,-1.25,-0.760822985685852,0.0,-1.0,0.0,0.31887606927149137
188,-0.2706766917293233,0.5,0.0,-0.6363636363636364,0.0,-0.760822985685852,1.0,-1.0,0.0,0.974932576025621
189,0.2631578947368421,1.0,-1.0,-0.2727272727272727,0.5,0.11204761144548035,1.0,0.0,-1.0,0.491995019553289
190,0.47368421052631576,0.0,-1.0,0.36363636363636365,0.75,-0.320306858327022,1.0,-1.0,-1.0,-0.0725945995760104
191,-1.0526315789473684,0.0,-1.0,-0.09090909090909091,-0.5,-0.10000573420859775,1.0,0.0,-1.0,-0.8375468656393945
192,-1.300751879699248,0.0,0.0,0.2727272727272727,-1.0,-0.760822985685852,1.0,-1.0,-1.0,0.15101629437791092
193,-0.38345864661654133,0.0,0.0,-0.45454545454545453,0.75,-0.03194657496425716,0.0,0.0,-1.0,-0.1337969770889649
194,-0.5413533834586466,0.5,0.0,-0.7272727272727273,1.0,-0.2772417959039805,1.0,0.0,-1.0,0.28389358872491705
195,1.1654135338345866,0.0,0.0,-0.18181818181818182,-0.5,0.6088841286881791,0.0,0.0,0.0,-1.0109904576312982
196,-0.2706766917293233,0.5,-1.0,-0.45454545454545453,0.25,-0.760822985685852,1.0,0.0,0.0,-0.5802906574317137
197,0.518796992481203,1.0,0.0,0.0,-0.5,0.08330768742658498,0.0,0.0,0.0,0.5938402841508843
198,-1.1353383458646618,0.0,0.0,1.8181818181818181,1.25,-0.760822985685852,1.0,0.0,0.0,-0.5310689404757589
199,-0.9849624060150376,0.0,0.0,-0.18181818181818182,0.25,-0.005217365785283986,0.0,0.0,-1.0,-0.9105498067906947
200,1.4887218045112782,0.5,0.0,-0.6363636363636364,-0.75,0.34440808773781917,0.0,0.0,0.0,-0.9563636999880925
201,0.8045112781954887,0.0,0.0,0.45454545454545453,-0.25,0.06528060507478832,0.0,-1.0,0.0,0.21615419079460443
202,-1.0225563909774436,0.5,0.0,1.1818181818181819,0.0,-0.760822985685852,0.0,-1.0,0.0,0.4674251475990999
203,0.44360902255639095,0.0,-1.0,0.09090909090909091,-0.75,0.2502318906512476,1.0,0.0,0.0,-0.8710725215907432
204,-1.0526315789473684,0.5,0.0,-0.36363636363636365,-0.5,0.6235887004784627,0.0,0.0,-1.0,-0.055446691273986826
205,-0.7669172932330827,0.0,0.0,0.0,-0.5,-0.760822985685852,0.0,0.0,0.0,0.8079574396343289
206,-0.3308270676691729,0.5,-1.0,0.36363636363636365,-0.5,-0.057407088042121954,0.0,-1.0,-1.0,1.007399083318873
207,-0.2556390977443609,0.0,0.0,-0.2727272727272727,0.0,0.29672047347362357,0.0,0.0,0.0,0.5264260358182095
208,-0.06766917293233082,0.0,0.0,0.7272727272727273,0.0,-0.760822985685852,0.0,0.0,-1.0,0.43052782948143375
209,0.14285714285714285,0.0,0.0,0.7272727272727273,-0.75,0.0727773530614925,0.0,-1.0,0.0,0.5905237785704828
210,0.2781954887218045,1.0,0.0,-0.36363636363636365,-0.75,0.5072042093126802,1.0,0.0,-1.0,0.7034503364843774
211,-0.3684210526315789,0.0,0.0,-0.5454545454545454,0.75,-0.760822985685852,1.0,0.0,0.0,0.7088656364997638
212,-0.24060150375939848,0.0,-1.0,0.36363636363636365,1.0,-0.760822985685852,1.0,-1.0,-1.0,-0.11454753175928659
213,0.18045112781954886,0.0,-1.0,-0.2727272727272727,-1.0,-0.26639189744374775,0.0,0.0,0.0,-0.604218762701156
214,-0.6015037593984962,1.0,0.0,-1.0,-0.25,0.16610887594955567,1.0,-1.0,-1.0,-0.4032833202090962
215,0.12030075187969924,1.0,0.0,0.9090909090909091,0.5,0.07651808666757721,0.0,-1.0,0.0,0.5874195699782294
216,0.3233082706766917,0.0,0.0,0.8181818181818182,0.5,-0.3728280558468426,0.0,0.0,-1.0,0.33396662676109673
217,0.5864661654135338,0.5,-1.0,-0.36363636363636365,1.0,-0.760822985685852,1.0,-1.0,-1.0,0.7765325080905846
218,1.1654135338345866,0.0,0.0,0.5454545454545454,-1.0,0.06825165782200428,1.0,0.0,-1.0,-0.6627047545408763
219,-0.45112781954887216,0.0,0.0,1.5454545454545454,0.75,-0.760822985685852,0.0,0.0,0.0,-0.7251782729675564
